//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
3410	3410	8	5650	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Boots (1 UN)
3420	3420	8	5651	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Holy Spirit Boots (1 UN)
3430	3430	8	5652	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Thunder Hawk Boots (1 UN)
3440	3440	8	5653	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Dragon Boots (1 UN)
3450	3450	8	5654	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Soul Boots (1 UN)
3460	3460	8	5655	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Hurricane Boots (1 UN)
3470	3470	8	5656	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Spirit Boots (1 UN)
3480	3480	8	5657	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Light Plate Boots (1 UN)
3490	3490	8	5658	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Adamantine Boots (1 UN)
3500	3500	8	5659	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Steel Boots (1 UN)
3510	3510	8	5660	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Master Boots (1 UN)
3520	3520	8	5661	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Knight Boots (1 UN)
3530	3530	8	5662	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Venom Mist Boots (1 UN)
3540	3540	8	5663	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylphid Ray Boots (1 UN)
3550	3550	8	5664	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Volcano Boots (1 UN)
3560	3560	8	5665	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sunlight Boots (1 UN)
3570	3570	8	5666	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ashcrow Boots (1 UN)
3580	3580	8	5667	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Eclipse Boots (1 UN)
3590	3590	8	5668	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Iris Boots (1 UN)
3600	3600	8	5669	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Valiant Boots (1 UN)
3610	3610	8	5670	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Glorious Boots (1 UN)
3620	3620	8	5671	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Violent Wind Boots (1 UN)
3630	3630	8	5672	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Wing Boots (1 UN)
3640	3640	8	5673	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ancient Boots (1 UN)
3650	3650	8	5674	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Demonic Boots (1 UN)
3660	3660	8	5675	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Storm Blitz Boots (1 UN)
3670	3670	18	5676	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Lilium Boots (1 UN)
3680	3680	18	5677	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Titan Boots (1 UN)
3690	3690	18	5678	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Brave Boots (1 UN)
3700	3700	18	5679	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Phantom Boots (1 UN)
3710	3710	18	5680	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Destroy Boots (1 UN)
3720	3720	18	5681	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Seraphim Boots (1 UN)
3730	3730	18	5682	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Divine Boots (1 UN)
3740	3740	18	5683	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Royal Boots (1 UN)
3750	3750	18	5684	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Hades Boots (1 UN)
3760	3760	18	5685	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Queen Boots (1 UN)
3770	3770	4	0	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Kris (1 UN)
3780	3780	4	1	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Short Sword (1 UN)
3790	3790	4	2	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Rapier (1 UN)
3800	3800	4	3	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Katana (1 UN)
3810	3810	4	4	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword of Assassin (1 UN)
3820	3820	4	5	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Blade (1 UN)
3830	3830	4	6	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Gladius (1 UN)
3840	3840	4	7	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Falchion (1 UN)
3850	3850	4	8	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Serpent Sword (1 UN)
3860	3860	4	9	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword of Salamander (1 UN)
3870	3870	4	10	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Light Saber (1 UN)
3880	3880	4	11	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Sword (1 UN)
3890	3890	4	12	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Heliacal Sword (1 UN)
3900	3900	4	13	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Double Blade (1 UN)
3910	3910	8	14	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Lighting Sword (1 UN)
3920	3920	8	15	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Giant Sword (1 UN)
3930	3930	8	16	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword of Destruction (1 UN)
3940	3940	8	17	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Breaker (1 UN)
3950	3950	8	18	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Thunder Blade (1 UN)
3960	3960	10	19	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Sword of Archangel (1 UN)
3970	3970	10	20	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Knight Blade (1 UN)
3980	3980	10	21	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Reign Blade (1 UN)
3990	3990	18	22	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Blade (1 UN)
4000	4000	18	23	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Explosion Blade (1 UN)
4010	4010	18	24	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Daybreak (1 UN)
4020	4020	18	25	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword Dancer (1 UN)
4030	4030	18	27	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Sword Breaker (1 UN)
4040	4040	18	28	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Rune Bastard Sword (1 UN)
4050	4050	18	1040	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Frost Mace (1 UN)
4060	4060	18	31	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Rune Blade (1 UN)
4070	4070	4	512	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Axe (1 UN)
4080	4080	4	513	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Hand Axe (1 UN)
4090	4090	4	514	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Double Axe (1 UN)
4100	4100	4	515	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Tomahawk (1 UN)
4110	4110	4	516	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Elven Axe (1 UN)
4120	4120	4	517	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Battle Axe (1 UN)
4130	4130	4	518	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Nikea Axe (1 UN)
4140	4140	4	519	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Larkan Axe (1 UN)
4150	4150	4	520	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Crescent Axe (1 UN)
4160	4160	4	1024	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Mace (1 UN)
4170	4170	4	1025	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Morning Star (1 UN)
4180	4180	4	1026	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Flail (1 UN)
4190	4190	4	1027	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Hammer (1 UN)
4200	4200	4	1028	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Crystal Morning Star (1 UN)
4210	4210	8	1029	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Crystal Sword (1 UN)
4220	4220	8	1030	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Chaos Dragon Axe (1 UN)
4230	4230	8	1031	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Elemental Mace (1 UN)
4240	4240	4	1032	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Battle Scepter (1 UN)
4250	4250	4	1033	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Master Scepter (1 UN)
4260	4260	8	1034	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Scepter (1 UN)
4270	4270	8	1035	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Lord Scepter (1 UN)
4280	4280	8	1036	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Lord Scepter (1 UN)
4290	4290	10	1037	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Scepter of Archangel (1 UN)
4300	4300	10	1038	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Soleil Sceptor (1 UN)
4310	4310	10	1039	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Shining Scepter (1 UN)
4320	4320	18	1041	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Absolute Scepter (1 UN)
4330	4330	18	2071	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Dark Stinger (1 UN)
4340	4340	18	1042	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Striker Scepter (1 UN)
4350	4350	8	1536	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Light Spear (1 UN)
4360	4360	8	1537	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spear (1 UN)
4370	4370	8	1538	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Lance (1 UN)
4380	4380	8	1539	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Giant Trident (1 UN)
4390	4390	8	1540	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Serpent Spear (1 UN)
4400	4400	8	1541	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Double Poleaxe (1 UN)
4410	4410	8	1542	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Halberd (1 UN)
4420	4420	8	1543	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Berdysh (1 UN)
4430	4430	8	1544	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Scythe (1 UN)
4440	4440	10	1545	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bill of Balrog (1 UN)
4450	4450	10	1546	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Spear (1 UN)
4460	4460	10	1547	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brova (1 UN)
4470	4470	4	2062	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Aquagold Crossbow (1 UN)
4480	4480	4	2063	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Arrow (1 UN)
4490	4490	4	2064	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Saint Crossbow (1 UN)
4500	4500	8	2065	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Celestial Bow (1 UN)
4510	4510	8	2066	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Divine Crossbow of Archangel (1 UN)
4520	4520	8	2067	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Great Reign Crossbow (1 UN)
4530	4530	10	2068	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Arrow Viper Bow (1 UN)
4540	4540	10	2069	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Sylph Wind Bow (1 UN)
4550	4550	10	2070	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Albatross Bow (1 UN)
4560	4560	18	2073	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Angelic Bow (1 UN)
4570	4570	10	2072	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Air Lyn Bow (1 UN)
4580	4580	18	2074	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Devil Crossbow (1 UN)
4590	4590	18	2590	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Deadly Staff (1 UN)
4600	4600	4	2560	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Skull Staff (1 UN)
4610	4610	4	2561	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Angelic Staff (1 UN)
4620	4620	4	2562	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Serpent Staff (1 UN)
4630	4630	4	2563	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Thunder Staff (1 UN)
4640	4640	4	2564	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Gorgon Staff (1 UN)
4650	4650	8	2565	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Legendary Staff (1 UN)
4660	4660	8	2566	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Staff of Resurrection (1 UN)
4670	4670	8	2568	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Staff of Destruction (1 UN)
4680	4680	10	2569	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Dragon Soul Staff (1 UN)
4690	4690	10	2570	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Divine Staff of Archangel (1 UN)
4700	4700	10	2571	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Staff of Kundun (1 UN)
4710	4710	10	2572	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Grand Viper Staff (1 UN)
4720	4720	10	2573	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Platina Staff (1 UN)
4730	4730	4	2574	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Mystery Stick (1 UN)
4740	4740	8	2575	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Violent Wind Stick (1 UN)
4750	4750	10	2576	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Red Wing Stick (1 UN)
4760	4760	10	2577	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Ancient Stick (1 UN)
4770	4770	10	2578	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Demonic Stick (1 UN)
4780	4780	10	2579	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Storm Blitz Stick (1 UN)
4790	4790	10	2580	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Eternal Wing Stick (1 UN)
4800	4800	18	2581	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Book of Samut (1 UN)
4810	4810	18	2582	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Book of Neil (1 UN)
4820	4820	18	2583	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Book of Lagle (1 UN)
4830	4830	18	2591	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Inberial Staff (1 UN)
4840	4840	18	2592	15	1	1	7	63	0	0	0	254	254	254	255	255	255	0	// Merlin Staff (1 UN)
4850	4850	10	7171	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Large Healing Potion (1 UN)
4860	4860	18	2593	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Chrome Staff (1 UN)
4870	4870	18	2594	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Raven Stick (1 UN)
4880	4880	10	7174	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Large Mana Potion (1 UN)
4890	4890	18	2596	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Divine Stick of the Archangel (1 UN)
4900	4900	18	2597	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Spite Staff (1 UN)
4910	4910	4	3072	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Small Shield (1 UN)
4920	4920	4	3073	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Horn Shield (1 UN)
4930	4930	4	3074	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Kite Shield (1 UN)
4940	4940	4	3075	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Elven Shield (1 UN)
4950	4950	4	3076	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Buckler (1 UN)
4960	4960	4	3077	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Dragon Slayer Shield (1 UN)
4970	4970	4	3078	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Skull Shield (1 UN)
4980	4980	4	3079	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Spiked Shield (1 UN)
4990	4990	4	3080	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Tower Shield (1 UN)
5000	5000	4	3081	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Plate Shield (1 UN)
5010	5010	4	3082	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Large Round Shield (1 UN)
5020	5020	4	3083	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Serpent Shield (1 UN)
5030	5030	10	3084	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Bronze Shield (1 UN)
5040	5040	10	3085	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Chaos Dragon Shield (1 UN)
5050	5050	10	3086	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Legendary Shield (1 UN)
5060	5060	12	3087	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Grand Soul Shield (1 UN)
5070	5070	12	3088	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	// Elemental Shield (1 UN)
5080	5080	20	3089	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Crimson Glory (1 UN)
5090	5090	20	3090	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Salamander Shield (1 UN)
5100	5100	20	3091	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Frost Barrier (1 UN)
5110	5110	20	3092	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Guardian Shield (1 UN)
5120	5120	10	7176	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Antidote (1 UN)
5130	5130	400	6144	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Wings of Elf (1 UN)
5140	5140	400	6145	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Heaven (1 UN)
5150	5150	400	6146	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Satan (1 UN)
5160	5160	400	6185	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Misery (1 UN)
5170	5170	400	6686	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Cape of Lord (1 UN)
5180	5180	600	6147	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Spirits (1 UN)
5190	5190	600	6148	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Soul (1 UN)
5200	5200	600	6149	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Dragon (1 UN)
5210	5210	600	6150	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Darkness (1 UN)
5220	5220	800	6180	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Storm (1 UN)
5230	5230	800	6181	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Space-Time (1 UN)
5240	5240	800	6182	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Illusion (1 UN)
5250	5250	800	6183	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Doom (1 UN)
5260	5260	800	6184	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Mantle of Monarch (1 UN)
5270	5270	600	6186	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Despair (1 UN)
5280	5280	800	6187	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wings of Dimension (1 UN)
5290	5290	300	6274	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Cape of Lord (1 UN)
5300	5300	300	6275	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Wing of Curse (1 UN)
5310	5310	300	6276	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Wings of Elf (1 UN)
5320	5320	300	6277	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Wings of Heaven (1 UN)
5330	5330	300	6278	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Wings of Satan (1 UN)
5340	5340	20	3093	15	1	1	7	63	0	0	0	254	254	254	255	255	0	0	// Cross Shield (1 UN)
5350	5350	1000	6289	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Wings of Angel and Devil (1 UN)
5360	5360	1000	6288	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Wings of Conqueror (1 UN)
5370	5370	10	6656	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Guardian Angel (1 UN)
5380	5380	10	6657	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Imp (1 UN)
5390	5390	15	6658	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Horn of Uniria (1 UN)
5400	5400	20	6659	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Horn of Dinorant (1 UN)
5410	5410	25	6660	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Dark Horse (1 UN)
5420	5420	25	6661	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Dark Raven (1 UN)
5430	5430	200	6693	0	1	1	0	0	0	0	0	255	255	255	255	255	255	0	// Horn of Fenrir (1 UN)
5440	5440	200	6693	0	1	1	0	1	0	0	0	255	255	255	255	255	255	0	// Horn of Fenrir (1 UN)
5450	5450	200	6693	0	1	1	0	2	0	0	0	255	255	255	255	255	255	0	// Horn of Fenrir (1 UN)
5460	5460	200	6693	0	1	1	0	4	0	0	0	255	255	255	255	255	255	0	// Horn of Fenrir (1 UN)
5470	5470	300	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Ascension (30 Days)
5480	5480	400	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Wealth (30 Days)
5490	5490	450	6701	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Sustenance (30 Days)
5500	5500	200	6715	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Mobility (30 Days)
5510	5510	80	6720	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Demon (1 UN)
5520	5520	300	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Healing (30 Days)
5530	5530	300	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Divinity (30 Days)
5540	5540	300	6737	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Talisman of Guardian (30 Days)
5550	5550	300	6738	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Talisman of Item Protection (30 Days)
5560	5560	80	6721	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Spirit of Guardian (1 UN)
5570	5570	250	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Max AG Boost Aura (30 Days)
5580	5580	250	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Max SD Boost Aura (30 Days)
5590	5590	100	6723	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Rudolf (1 UN)
5600	5600	100	6736	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// PandaPet (1 UN)
5610	5610	150	6762	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Pet Unicorn (1 UN)
5620	5620	150	6779	0	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Pet Skeleton (1 UN)
5630	5630	100	7260	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Chaos Card Gold (1 UN)
5640	5640	150	7261	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Chaos Card Rare (1 UN)
5650	5650	50	7263	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Chaos Card Mini (1 UN)
5660	5660	10	7181	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Bless (1 UN)
5670	5670	15	7182	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Soul (1 UN)
5680	5680	50	7184	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Life (1 UN)
5690	5690	80	7190	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Creation (1 UN)
5700	5700	200	7199	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Guardian (1 UN)
5710	5710	200	7195	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Ancient Metal (1 UN)
5720	5720	10	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Devil Square Ticket (1 UN)
5730	5730	10	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Blood Castle Ticket (1 UN)
5740	5740	10	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Kalima Ticket (1 UN)
5750	5750	10	6717	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Illusion Temple Ticket (1 UN)
5760	5760	10	6777	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Open Access Ticket to Chaos (1 UN)
5770	5770	200	7210	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Harmony (1 UN)
5780	5780	30	7211	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Lower Refining Stone (1 UN)
5790	5790	50	7212	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Higher Refining Stone (1 UN)
5800	5800	10	6159	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Chaos (1 UN)
5810	5810	100	6174	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bundled Jewel of Bless (1 UN)
5820	5820	150	6175	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bundled Jewel of Soul (1 UN)
5830	5830	200	6174	1	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bundled Jewel of Bless (1 UN)
5840	5840	300	6175	1	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bundled Jewel of Soul (1 UN)
5850	5850	300	6174	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bundled Jewel of Bless (1 UN)
